"","APPL_ID"
"17276","A021750"
"17277","C005475"
"17278","A016114"
"17279","A027489"
"17280","A027542"
"17281","A026928"
"17282","A019114"
"17283","S004098"
"17284","S008836"
"17285","F003541C"
"17286","C004337"
"17287","S001136"
"17288","C005179"
"17289","A030545"
"17290","L031865"
"17291","S008774"
"17292","A002909"
"17293","S024630"
"17294","S024638"
"17295","A030983"
"17296","A018999"
"17297","C004713"
"17298","A029357"
"17299","S000061"
"17300","A025073"
"17301","C005775"
"17302","F003479C"
"17303","C003092"
"17304","S010785"
"17305","F003570C"
"17306","C004255"
"17307","A022922"
"17308","S024600"
"17309","S024602"
"17310","S024603"
"17311","S024604"
"17312","S024605"
"17313","S024608"
"17314","S017230"
"17315","S018058"
"17316","A017487"
"17317","A010068B"
"17318","S019063"
"17319","S020044"
"17320","S017577"
"17321","S022589"
"17322","S023773"
"17323","S024059"
"17324","S024172"
"17325","S024292"
"17326","S022271"
"17327","A008413"
"17328","A012910"
"17329","S006294"
"17330","A008318"
"17331","S005234"
"17332","A018684"
"17333","S024699"
"17334","S024700"
"17335","A018937"
"17336","A017490"
"17337","A019317A"
"17338","A020351"
"17339","S000663"
"17340","S009503"
"17341","S006288"
"17342","A016169"
"17343","A005648C03"
"17344","S024596"
"17345","A013520"
"17346","S024705"
"17347","S013796"
"17348","A026026"
"17349","A022260"
"17350","F005518S"
"17351","C001915"
"17352","A008015"
"17353","S004994"
"17354","A025923"
"17355","A021785"
"17356","A006171"
"17357","A026573"
"17358","A015059"
"17359","A025495"
"17360","A010534"
"17361","A013168"
"17362","A010190"
"17363","A019546"
"17364","S015599"
"17365","S024561"
"17366","S024562"
"17367","S024565"
"17368","S024566"
"17369","S024567"
"17370","A023274"
"17371","A026780"
"17372","A029117"
"17373","S003667"
"17374","A028357"
"17375","A021440"
"17376","C002522"
"17377","S001448"
"17378","A019309"
"17379","A027831"
"17380","S004197"
"17381","S005177"
"17382","F003275C"
"17383","A029223"
"17384","A018653"
"17385","A018723"
"17386","A029549"
"17387","A008493"
"17388","S015527"
"17389","F004557S"
"17390","A013959"
"17391","A005591"
"17392","C003856"
"17393","S004334"
"17394","S013218"
"17395","A024730"
"17396","A010009"
"17397","A019733"
"17398","A019365"
"17399","C000502"
"17400","C004358"
"17401","S003026"
"17402","C004291"
"17403","S017966"
"17404","A009230"
"17405","S017491"
"17406","XC000732"
"17407","A012470A"
"17408","S020912"
"17409","S019058"
"17410","S016550"
"17411","D030995R"
"17412","C003124"
"17413","S013131"
"17414","S024046"
"17415","S024141"
"17416","S022634"
"17417","S020280"
"17418","S020528"
"17419","S018563"
"17420","S020539"
"17421","S019585"
"17422","S022216"
"17423","S025298"
"17424","S022177"
"17425","S023237"
"17426","S023092"
"17427","S022191"
"17428","A001056"
"17429","A002718"
"17430","A002959"
"17431","A017756"
"17432","A003701"
"17433","A028997"
"17434","A002954"
"17435","T030076"
"17436","C000859"
"17437","A002948"
"17438","S024689"
"17439","S024524"
"17440","C000925"
"17441","S002871"
"17442","C001261"
"17443","S009435"
"17444","A018527"
"17445","A015217"
"17446","S002262"
"17447","A029043"
"17448","A023032"
"17449","S024549"
"17450","A012342A"
"17451","S012926"
"17452","A017640"
"17453","A016677"
"17454","S004371"
"17455","A000581"
"17456","A013915"
"17457","S000948"
"17458","S009476"
"17459","S009773"
"17460","A031251"
"17461","S009932"
"17462","S004945"
"17463","A007886"
"17464","A012622"
"17465","C000125"
"17466","C000435"
"17467","A021536"
"17468","S001885"
"17469","A017069"
"17470","S011477"
"17471","C000754"
"17472","A023289"
"17473","A008495"
"17474","S001305"
"17475","C000575"
"17476","S013132"
"17477","S013673"
"17478","A006241"
"17479","S000872"
"17480","S012459"
"17481","S012460"
"17482","S009907"
"17483","A025417"
"17484","C003214"
"17485","S005184"
"17486","S024643"
"17487","S024647"
"17488","S024639"
"17489","A005629"
"17490","A000640"
"17491","A026408"
"17492","A026189"
"17493","C005502"
"17494","S004989"
"17495","S015464"
"17496","A027273"
"17497","C005792"
"17498","A023726"
"17499","A023138"
"17500","C001005"
"17501","F026328"
"17502","S018021"
"17503","S018029"
"17504","S016431"
"17505","S017908"
"17506","S018038"
"17507","S017894"
"17508","S017059"
"17509","S016156"
"17510","D030403R"
"17511","S010564"
"17512","A009643"
"17513","S009768"
"17514","S020809"
"17515","S016803"
"17516","S016724"
"17517","S018695"
"17518","S019374"
"17519","S024650"
"17520","S024651"
"17521","S023012"
"17522","S022499"
"17523","S023372"
"17524","S022517"
"17525","S023423"
"17526","S022918"
"17527","S024320"
"17528","S020923"
"17529","S022518"
"17530","S022257"
"17531","S019064"
"17532","S008372"
"17533","A028992"
"17534","A019304"
"17535","A029061"
"17536","A024168"
"17537","C005273"
"17538","A016767"
"17539","S009484"
"17540","C000334"
"17541","S024568"
"17542","S024569"
"17543","S024571"
"17544","S000568"
"17545","A025501"
"17546","S004995"
"17547","A020773B"
"17548","A005648"
"17549","S024476"
"17550","S024478"
"17551","S024479"
"17552","S024483"
"17553","S024484"
"17554","S024489"
"17555","A022663"
"17556","A006038"
"17557","A027120"
"17558","A022309"
"17559","S015282"
"17560","A023247"
"17561","S024701"
"17562","A014902"
"17563","S000953"
"17564","A002979"
"17565","S024577"
"17566","S010839"
"17567","A028616"
"17568","S012888"
"17569","C005350"
"17570","A017808"
"17571","A015467"
"17572","C004137"
"17573","A027848"
"17574","A017863"
"17575","S019834"
"17576","S018437"
"17577","S021018"
"17578","S016705"
"17579","S019424"
"17580","S021088"
"17581","S021915"
"17582","S018859"
"17583","S019072"
"17584","S021192"
"17585","S019355"
"17586","S019101"
"17587","S020297"
"17588","S020504"
"17589","S019865"
"17590","S020933"
"17591","S020544"
"17592","S016556"
"17593","S018789"
"17594","S020937"
"17595","S018436"
"17596","A000027"
"17597","C001107"
"17598","A012963"
"17599","A009368"
"17600","A004637"
"17601","C000619"
"17602","A014907"
"17603","A025611"
"17604","A011366"
"17605","A002955"
"17606","S008508"
"17607","S013271"
"17608","A013371"
"17609","A002751"
"17610","A001270"
"17611","S004133"
"17612","S004218"
"17613","C001205"
"17614","C004598"
"17615","A012470A"
"17616","A006670"
"17617","A014351"
"17618","L031243"
"17619","A027642"
"17620","A025976"
"17621","S001032"
"17622","A021295"
"17623","A017062"
"17624","S009189"
"17625","A019596"
"17626","A025513"
"17627","S003706"
"17628","S019844"
"17629","S020512"
"17630","A019730"
"17631","C005112"
"17632","S013590"
"17633","C004642"
"17634","C004639"
"17635","A014738"
"17636","A017069"
"17637","A023409"
"17638","F007065S"
"17639","S000888"
"17640","A017785"
"17641","A030270"
"17642","A000405"
"17643","A004942"
"17644","S013337"
"17645","A001270"
"17646","D031375R"
"17647","S010591"
"17648","C000390"
"17649","A014445"
"17650","A022452"
"17651","S008912"
"17652","F026339"
"17653","F007272S"
"17654","A021280"
"17655","S017214"
"17656","A001056"
"17657","A017491"
"17658","A024991"
"17659","A017664"
"17660","A022322"
"17661","A006738"
"17662","A020781B"
"17663","A017109"
"17664","A016594"
"17665","C002442"
"17666","A007457"
"17667","A015513"
"17668","A001061"
"17669","S010512"
"17670","A031452"
"17671","A015804"
"17672","A015043"
"17673","A018734"
"17674","F007995S"
"17675","A013879"
"17676","A030314"
"17677","A027370"
"17678","A023416"
"17679","A029882"
"17680","A009251"
"17681","A018035"
"17682","A027853"
"17683","A027117"
"17684","A020646"
"17685","A013792"
"17686","A027349"
"17687","A017712"
"17688","C001331"
"17689","A002954"
"17690","A031227"
"17691","A012626"
"17692","A006377"
"17693","A018706"
"17694","A003887A"
"17695","A003887A"
"17696","S008705"
"17697","S000274"
"17698","A027305"
"17699","S004457"
"17700","S000287"
"17701","S000388"
"17702","A026100"
"17703","A024297"
"17704","F005517S"
"17705","A024635"
"17706","S013162"
"17707","S018286"
"17708","A014784"
"17709","A010385"
"17710","A023795"
"17711","S008922"
"17712","S005002"
"17713","A027455"
"17714","A007232"
"17715","A028407"
"17716","C001918"
"17717","S004366"
"17718","S004973"
"17719","S008288"
"17720","S010456"
"17721","A011256"
"17722","S011537"
"17723","S013391"
"17724","S004972"
"17725","S003279"
"17726","A012323"
"17727","A031595"
"17728","S013634"
"17729","C003841"
"17730","A018523A"
"17731","S010789"
"17732","A019555"
"17733","S020836"
"17734","S021371"
"17735","S021402"
"17736","S013763"
"17737","C003848"
"17738","C001958"
"17739","A008722"
"17740","A021088"
"17741","S014154"
"17742","S003033"
"17743","S013139"
"17744","S018962"
"17745","S018879"
"17746","S020660"
"17747","S021853"
"17748","S018554"
"17749","S019099"
"17750","S018575"
"17751","S019159"
"17752","S020081"
"17753","S018568"
"17754","S010594"
"17755","A026904"
"17756","C004811"
"17757","S004474"
"17758","S000935"
"17759","S005222"
"17760","C001576"
"17761","S015493"
"17762","A029668"
"17763","A014960"
"17764","S000263"
"17765","A019928"
"17766","S010549"
"17767","A013769"
"17768","A011201"
"17769","S004142"
"17770","A021818"
"17771","S002064"
"17772","A015602"
"17773","A030323"
"17774","S002352"
"17775","A019125"
"17776","S013215"
"17777","S010502"
"17778","A017382"
"17779","A012875"
"17780","C001454"
"17781","S008273"
"17782","A011058"
"17783","C001274"
"17784","A001472"
"17785","A010030"
"17786","S004969"
"17787","C005115"
"17788","S008734"
"17789","S000784"
"17790","C002491"
"17791","S003194"
"17792","F007088S"
"17793","S000889"
"17794","A015742"
"17795","A029244"
"17796","A019603"
"17797","S009198"
"17798","A010762"
"17799","S010382"
"17800","A018823"
"17801","F007045S"
"17802","S014136"
"17803","A022855"
"17804","A020722"
"17805","S000413"
"17806","S002829"
"17807","S016674"
"17808","S019016"
"17809","S016446"
"17810","A020245"
"17811","S012893"
"17812","C000431"
"17813","A019925"
"17814","S009514"
"17815","A020631"
"17816","S009918"
"17817","A020394"
"17818","S009182"
"17819","S009909"
"17820","A022570"
"17821","A016488"
"17822","S016449"
"17823","C001946"
"17824","A008867"
"17825","C000938"
"17826","A008489C"
"17827","C000950"
"17828","A014544"
"17829","A010194"
"17830","A028912"
"17831","S013912"
"17832","S011041"
"17833","C000197"
"17834","A023153"
"17835","A027209"
"17836","S009538"
"17837","A007196"
"17838","C002326"
"17839","C002314"
"17840","S001526"
"17841","A016530"
"17842","A015246"
"17843","A011917"
"17844","A029736"
"17845","F004604S"
"17846","A019749"
"17847","A007979"
"17848","S012534"
"17849","S000316"
"17850","A021805"
"17851","A000027"
"17852","S003058"
"17853","T030076"
"17854","A025311"
"17855","A002953"
"17856","A031379"
"17857","D031069R"
"17858","A006612"
"17859","A005626"
"17860","A017468"
"17861","C000870"
"17862","A015698"
"17863","C000523"
"17864","A027592"
"17865","A020352"
"17866","A006527"
"17867","C000811"
"17868","S016723"
"17869","S019801"
"17870","S020968"
"17871","S020826"
"17872","S020469"
"17873","S019822"
"17874","S019664"
"17875","S022414"
"17876","A002286"
"17877","C002366"
"17878","A002959"
"17879","A023418"
"17880","A003887"
"17881","S013292"
"17882","A014020"
"17883","A012428"
"17884","A031490"
"17885","A011916"
"17886","A001589"
"17887","A013796"
"17888","A030389"
"17889","A023945"
"17890","A025556"
"17891","A031596"
"17892","A017948"
"17893","XC002206"
"17894","A021501"
"17895","S008832"
"17896","A010068B"
"17897","A005645X12"
"17898","S022545"
"17899","S024027"
"17900","S022683"
"17901","S024309"
"17902","S013596"
"17903","A023234"
"17904","A020603"
"17905","S004709"
"17906","S013485"
"17907","S000785"
"17908","S015734"
"17909","A027284"
"17910","A009802"
"17911","A014363"
"17912","A010497"
"17913","A003796"
"17914","A007691"
"17915","C004147"
"17916","A023580"
"17917","A002958"
"17918","C000343"
"17919","A013650"
"17920","S000303"
"17921","A007988A"
"17922","A020697"
"17923","A031114"
"17924","A010980"
"17925","S000535"
"17926","F007112S"
"17927","S008967"
"17928","A011713"
"17929","S018931"
"17930","S020163"
"17931","S018884"
"17932","S020577"
"17933","S018811"
"17934","S020816"
"17935","S018904"
"17936","S019659"
"17937","S020656"
"17938","S020858"
"17939","A020293"
"17940","S012405"
"17941","S012973"
"17942","C004704"
"17943","A029867"
"17944","S001213"
"17945","S010853"
"17946","S021416"
"17947","S019711"
"17948","S019768"
"17949","A022058"
"17950","C003982"
"17951","C004684"
"17952","C003909"
"17953","C002960"
"17954","A016868"
"17955","XC002212"
"17956","F007574S"
"17957","F003350C"
"17958","S014752"
"17959","A013590"
"17960","C003215"
"17961","A014963"
"17962","A003613"
"17963","S013325"
"17964","A028159"
"17965","L031240"
"17966","A006925"
"17967","S004387"
"17968","A013740"
"17969","C005438"
"17970","C002105"
"17971","S001239"
"17972","S004909"
"17973","A015290"
"17974","F010946S"
"17975","F005533S"
"17976","S008002"
"17977","A019620"
"17978","A019741"
"17979","A013254"
"17980","C004636"
"17981","S002910"
"17982","C000752"
"17983","A021388"
"17984","A024055"
"17985","S002909"
"17986","S004961"
"17987","S000908"
"17988","A017069"
"17989","A022872"
"17990","C001122"
"17991","A029089"
"17992","S014323"
"17993","A011797"
"17994","A011917"
"17995","A015500"
"17996","A009230"
"17997","A012885"
"17998","A025855"
"17999","A024621"
"18000","A004351"
"18001","A019325"
"18002","A031565"
"18003","A001074A"
"18004","A004364"
"18005","F005506S"
"18006","A007641A"
"18007","A001074B"
"18008","A012321"
"18009","A016677"
"18010","A008986"
"18011","A019448"
"18012","A018286"
"18013","C005503"
"18014","A009363"
"18015","S014135"
"18016","S016273"
"18017","A005644X02"
"18018","F005504S"
"18019","S019693"
"18020","S017593"
"18021","S020224"
"18022","S020041"
"18023","S017069"
"18024","S016807"
"18025","S019784"
"18026","S017172"
"18027","S022306"
"18028","S019381"
"18029","A019103"
"18030","S001390"
"18031","A005626"
"18032","F026292"
"18033","S012458"
"18034","A027006"
"18035","A018431"
"18036","A022272"
"18037","A005648B"
"18038","A004100"
"18039","C004527"
"18040","A006430B"
"18041","A005648C15"
"18042","F005483S"
"18043","A011817"
"18044","A008970"
"18045","A003069"
"18046","S006505"
"18047","A018949"
"18048","A015975"
"18049","A014588"
"18050","A026008"
"18051","A014665"
"18052","A019511"
"18053","L031239"
"18054","A019728"
"18055","L031442"
"18056","A017495"
"18057","S000531"
"18058","A026008"
"18059","A019548"
"18060","A011958"
"18061","A015563"
"18062","A000230A"
"18063","A009602"
"18064","A016985"
"18065","C005354"
"18066","A026796"
"18067","A005648C01"
"18068","C002370"
"18069","A031537"
"18070","A017843"
"18071","A013336"
"18072","A004945"
"18073","A003613"
"18074","C005370"
"18075","A017889"
"18076","A025907"
"18077","C002238"
"18078","S001906"
"18079","A029882"
"18080","A022997"
"18081","A023416"
"18082","S005712"
"18083","A026695"
"18084","C002543"
"18085","S014560"
"18086","A011739"
"18087","A018386"
"18088","A013132"
"18089","A008570"
"18090","A029066"
"18091","C004026"
"18092","S015101"
"18093","A026739"
"18094","A019931"
